7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
17.000000 0
19.000000 0
21.000000 0
23.000000 0
25.000000 0
27.000000 0
29.000000 0
1.000000 0
3.000000 0
5.000000 0
7.000000 0
9.000000 0
11.000000 0
13.000000 0
15.000000 0
